rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,borough,price_per_sqft,amenity_count,neighborhood_Battery Park City,neighborhood_Central Harlem,neighborhood_Central Park South,neighborhood_Chelsea,neighborhood_Chinatown,neighborhood_East Harlem,neighborhood_East Village,neighborhood_Financial District,neighborhood_Flatiron,neighborhood_Gramercy Park,neighborhood_Greenwich Village,neighborhood_Hamilton Heights,neighborhood_Inwood,neighborhood_Little Italy,neighborhood_Long Island City,neighborhood_Lower East Side,neighborhood_Midtown,neighborhood_Midtown East,neighborhood_Midtown South,neighborhood_Midtown West,neighborhood_Morningside Heights,neighborhood_Nolita,neighborhood_Roosevelt Island,neighborhood_Soho,neighborhood_Stuyvesant Town/PCV,neighborhood_Tribeca,neighborhood_Upper East Side,neighborhood_Upper West Side,neighborhood_Washington Heights,neighborhood_West Harlem,neighborhood_West Village,log_rent,neighborhood_avg_rent,rent_to_neighborhood_ratio,price_per_br,amenity_density_score,age_bucket_historic,age_bucket_mid,age_bucket_new,age_bucket_old,size_category_large,size_category_medium,size_category_small,size_category_tiny
3874,3500,1,1,722,12,32,32,0,0,0,0,0,0,0,0,Manhattan,4.847645429362881,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.160803920954665,4599.637387387387,0.7609295484025131,3500.0,0.0,False,False,False,True,False,True,False,False
9498,3495,1,1,686,10,34,29,1,0,0,0,0,0,0,0,Manhattan,5.094752186588921,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.159374736775426,4070.4466019417478,0.8586281412788368,3495.0,0.14285714285714285,False,True,False,False,False,True,False,False
1334,2700,3,1,750,2,1,112,1,0,0,0,0,0,0,0,Manhattan,3.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.901377353792616,2791.860465116279,0.9670970428987922,900.0,0.14285714285714285,True,False,False,False,False,True,False,False
5095,3550,1,1,748,6,9,10,0,1,0,0,0,1,1,0,Manhattan,4.745989304812834,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.174984532943087,5211.846702317291,0.6811405251849789,3550.0,0.42857142857142855,False,False,True,False,False,True,False,False
3698,6000,1,1,1500,2,2,151,0,0,0,0,0,0,0,0,Manhattan,4.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.699681400989514,7302.756756756757,0.821607538064115,6000.0,0.0,True,False,False,False,True,False,False,False
2940,4750,2,2,917,3,4,15,1,0,0,0,0,0,0,0,Manhattan,5.179934569247546,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.46611040118692,5211.846702317291,0.9113852097545493,2375.0,0.14285714285714285,False,True,False,False,True,False,False,False
1751,2800,0,1,520,2,24,9,0,0,0,1,1,0,0,0,Manhattan,5.384615384615385,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.937731775260109,4070.4466019417478,0.6878852061747476,2800.0,0.14285714285714285,False,False,True,False,False,False,True,False
5128,5000,1,1,707,2,5,8,0,1,0,1,1,1,0,0,Manhattan,7.072135785007072,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904,6172.453038674033,0.8100507154403722,5000.0,0.42857142857142855,False,False,True,False,False,True,False,False
4967,3500,2,2,1050,5,4,96,0,0,1,0,0,1,0,0,Manhattan,3.3333333333333335,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.160803920954665,3103.5454545454545,1.1277424646298955,1750.0,0.2857142857142857,True,False,False,False,True,False,False,False
3137,6800,2,2,1295,11,34,15,1,0,0,0,0,0,0,0,Manhattan,5.250965250965251,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.824824939175638,5238.390946502058,1.298108535511407,3400.0,0.14285714285714285,False,True,False,False,True,False,False,False
5939,2775,0,1,500,3,22,30,1,0,0,0,0,0,0,0,Manhattan,5.55,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.9287663216266955,5534.151785714285,0.5014318557657403,2775.0,0.14285714285714285,False,True,False,False,False,False,True,False
3037,7900,2,2,1160,2,9,75,1,0,0,0,0,0,0,0,Manhattan,6.810344827586207,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.974744612722734,7506.95652173913,1.0523572338700335,3950.0,0.14285714285714285,True,False,False,False,True,False,False,False
4290,3995,1,1,800,3,5,27,0,0,0,0,1,0,0,0,Manhattan,4.99375,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.293049139768444,5211.846702317291,0.7665229290461946,3995.0,0.14285714285714285,False,True,False,False,False,True,False,False
11237,9950,1,2,2050,3,4,52,1,0,0,0,0,0,0,0,Manhattan,4.853658536585366,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.205428327615163,7302.756756756757,1.3624991672896574,9950.0,0.14285714285714285,False,False,False,True,True,False,False,False
1510,3400,1,1,800,7,3,16,0,0,0,0,0,0,0,0,Manhattan,4.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.131824785007195,5211.846702317291,0.6523599396137827,3400.0,0.0,False,True,False,False,False,True,False,False
1225,3300,1,1,725,4,5,91,0,1,1,1,1,1,0,0,Manhattan,4.551724137931035,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.101980731853192,5211.846702317291,0.6331728825663184,3300.0,0.5714285714285714,True,False,False,False,False,True,False,False
3095,3250,2,1,850,5,3,116,0,0,0,0,0,0,0,0,Manhattan,3.823529411764706,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.086717920303906,5211.846702317291,0.6235793540425864,1625.0,0.0,True,False,False,False,False,True,False,False
10058,5700,2,2,1176,12,2,7,0,1,0,0,0,0,0,0,Manhattan,4.846938775510204,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.648396877031582,6172.453038674033,0.9234578156020242,2850.0,0.14285714285714285,False,False,True,False,True,False,False,False
1861,7246,2,2,1080,1,10,89,1,0,0,0,0,0,0,0,Manhattan,6.70925925925926,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.888342869109282,5211.846702317291,1.3902941536592557,3623.0,0.14285714285714285,True,False,False,False,True,False,False,False
1034,5688,2,2,1260,7,7,39,1,0,0,0,0,0,0,0,Manhattan,4.514285714285714,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.646289764750648,5238.390946502058,1.085829610292483,2844.0,0.14285714285714285,False,False,False,True,True,False,False,False
2450,6350,1,2,1352,1,2,126,1,0,0,0,0,0,0,0,Manhattan,4.696745562130178,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.756367559802975,7302.756756756757,0.8695346444511883,6350.0,0.14285714285714285,True,False,False,False,True,False,False,False
583,5740,1,1,761,5,15,6,1,0,0,0,0,0,0,0,Manhattan,7.542706964520368,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.655388690167637,5211.846702317291,1.1013370745244448,5740.0,0.14285714285714285,False,False,True,False,False,True,False,False
4717,3500,2,2,1031,3,6,13,0,0,0,0,0,0,0,0,Manhattan,3.3947623666343354,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.160803920954665,3103.5454545454545,1.1277424646298955,1750.0,0.0,False,True,False,False,True,False,False,False
6266,2695,0,1,625,9,7,8,1,1,1,0,0,1,0,0,Manhattan,4.312,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.899524472032198,4070.4466019417478,0.6620895109431946,2695.0,0.5714285714285714,False,False,True,False,False,False,True,False
7236,2895,0,1,506,2,18,41,0,0,0,1,1,0,0,0,Manhattan,5.721343873517786,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.971085753505607,5238.390946502058,0.552650619162577,2895.0,0.14285714285714285,False,False,False,True,False,False,True,False
4725,16500,2,2,1895,9,4,1,0,0,0,0,0,0,0,0,Manhattan,8.70712401055409,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.711176264112805,6172.453038674033,2.673167360953228,8250.0,0.0,False,False,True,False,True,False,False,False
4937,5000,1,1,764,2,20,38,1,0,1,1,0,1,0,0,Manhattan,6.544502617801047,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904,4070.4466019417478,1.2283664395977636,5000.0,0.42857142857142855,False,False,False,True,False,True,False,False
574,6600,2,2,1100,2,12,92,1,0,0,0,0,0,0,0,Manhattan,6.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.79497643168877,5211.846702317291,1.2663457651326369,3300.0,0.14285714285714285,True,False,False,False,True,False,False,False
7665,3490,2,2,800,6,4,106,0,0,0,1,0,0,0,0,Manhattan,4.3625,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.157943507105037,4735.339285714285,0.7370116034829305,1745.0,0.0,True,False,False,False,False,True,False,False
10770,4800,2,2,1000,3,8,96,0,0,0,1,1,0,0,0,Manhattan,4.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.476579508530941,4328.548780487805,1.1089166931968975,2400.0,0.14285714285714285,True,False,False,False,True,False,False,False
3136,4050,1,1,805,11,20,15,1,0,0,0,0,0,0,0,Manhattan,5.031055900621118,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.30671904320269,5238.390946502058,0.7731381718854704,4050.0,0.14285714285714285,False,True,False,False,False,True,False,False
750,5850,1,1,752,3,33,6,1,0,0,0,0,0,0,0,Manhattan,7.779255319148936,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.674367865788236,6172.453038674033,0.9477593370652354,5850.0,0.14285714285714285,False,False,True,False,False,True,False,False
7782,2300,1,1,650,3,3,76,0,0,0,0,0,0,0,0,Manhattan,3.5384615384615383,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.741099090035366,5211.846702317291,0.4413023120916765,2300.0,0.0,True,False,False,False,False,False,True,False
2660,3275,0,1,480,4,9,86,0,0,0,0,0,0,0,0,Manhattan,6.822916666666667,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.09437844497296,6172.453038674033,0.5305832186134438,3275.0,0.0,True,False,False,False,False,False,True,False
4674,4095,1,1,713,4,9,19,1,0,0,0,0,1,0,0,Manhattan,5.743338008415147,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.317766166719343,5238.390946502058,0.7817285960175312,4095.0,0.2857142857142857,False,True,False,False,False,True,False,False
3595,2995,2,1,800,3,2,106,0,0,0,0,0,0,0,0,Manhattan,3.74375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.005033344637111,4070.4466019417478,0.7357914973190604,1497.5,0.0,True,False,False,False,False,True,False,False
5881,5900,2,2,1076,5,11,30,0,0,0,0,0,0,0,0,Manhattan,5.483271375464684,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.682877107057168,5238.390946502058,1.1263000528701914,2950.0,0.0,False,True,False,False,True,False,False,False
10368,3920,1,1,718,4,4,16,1,1,1,1,1,1,0,1,Manhattan,5.459610027855153,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.27410200229233,6172.453038674033,0.6350797609052518,3920.0,0.8571428571428571,False,True,False,False,False,True,False,False
76,4795,1,1,707,7,10,16,0,1,0,1,1,0,0,1,Manhattan,6.782178217821782,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.475537516147405,5211.846702317291,0.9200193854259082,4795.0,0.42857142857142855,False,True,False,False,False,True,False,False
8862,3800,1,1,600,2,14,9,1,0,0,0,0,0,0,0,Manhattan,6.333333333333333,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.24301946898925,4197.8566037735845,0.9052238698635063,3800.0,0.14285714285714285,False,False,True,False,False,False,True,False
3978,12500,3,3,1833,5,14,2,0,0,0,0,0,0,0,0,Manhattan,6.819421713038734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.433563920090563,4599.637387387387,2.7176055300089756,4166.666666666667,0.0,False,False,True,False,True,False,False,False
17,5000,1,1,805,4,4,9,0,1,1,1,1,1,0,1,Manhattan,6.211180124223603,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.517393171418904,5812.968992248062,0.860145651330292,5000.0,0.7142857142857143,False,False,True,False,False,True,False,False
4630,4365,0,1,619,3,37,6,1,0,0,0,0,0,0,0,Manhattan,7.051696284329564,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.38160253710989,6172.453038674033,0.7071742745794449,4365.0,0.14285714285714285,False,False,True,False,False,False,True,False
10804,3950,1,1,899,1,3,112,1,0,0,0,0,0,0,0,Manhattan,4.39377085650723,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.281723990411392,4197.8566037735845,0.940956391042329,3950.0,0.14285714285714285,True,False,False,False,False,True,False,False
5030,4000,1,1,740,2,17,14,1,0,0,0,0,0,0,0,Manhattan,5.405405405405405,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.294299608857235,4328.548780487805,0.9240972443307479,4000.0,0.14285714285714285,False,True,False,False,False,True,False,False
3200,3905,1,1,809,7,26,39,1,0,0,0,0,0,0,0,Manhattan,4.826946847960445,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.270269111436624,5238.390946502058,0.7454579163488301,3905.0,0.14285714285714285,False,False,False,True,False,True,False,False
461,4000,1,1,700,3,4,62,0,0,1,1,1,0,0,0,Manhattan,5.714285714285714,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.294299608857235,5636.746031746032,0.7096292750235839,4000.0,0.2857142857142857,True,False,False,False,False,True,False,False
874,2750,0,1,475,1,5,25,0,0,0,0,1,0,0,1,Manhattan,5.7894736842105265,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.919719760924575,5211.846702317291,0.5276440688052654,2750.0,0.2857142857142857,False,True,False,False,False,False,True,False
9903,3631,1,1,707,3,1,71,1,0,0,0,0,0,0,0,Manhattan,5.135785007072136,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.197538739721184,3847.0,0.9438523524824538,3631.0,0.14285714285714285,True,False,False,False,False,True,False,False
9566,2095,0,1,410,8,2,106,0,0,0,1,1,0,0,0,Manhattan,5.109756097560975,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.647786045440933,4070.4466019417478,0.5146855381914629,2095.0,0.14285714285714285,True,False,False,False,False,False,True,False
7532,7995,2,2,852,3,6,106,0,0,0,0,0,0,0,0,Manhattan,9.383802816901408,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.98669669562029,7447.48,1.073517485109057,3997.5,0.0,True,False,False,False,False,True,False,False
8562,2995,0,1,579,4,2,55,0,1,0,1,1,0,1,1,Manhattan,5.172711571675302,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.005033344637111,5211.846702317291,0.5746523585715526,2995.0,0.5714285714285714,False,False,False,True,False,False,True,False
919,4250,1,1,800,13,46,9,1,0,0,0,0,0,0,0,Manhattan,5.3125,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.35490952835879,4070.4466019417478,1.044111473658099,4250.0,0.14285714285714285,False,False,True,False,False,True,False,False
4111,4995,1,1,972,7,10,6,0,0,1,0,0,0,0,0,Manhattan,5.138888888888889,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.516392871245468,4735.339285714285,1.0548346588530766,4995.0,0.14285714285714285,False,False,True,False,True,False,False,False
10528,4200,0,1,530,1,17,90,0,0,0,0,1,0,0,0,Manhattan,7.924528301886792,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.343077871169383,6172.453038674033,0.6804426009699126,4200.0,0.14285714285714285,True,False,False,False,False,False,True,False
210,4300,1,1,700,5,9,37,0,0,0,1,1,1,0,0,Manhattan,6.142857142857143,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.366602832783736,5211.846702317291,0.8250434530409604,4300.0,0.2857142857142857,False,False,False,True,False,True,False,False
1543,14000,2,2,2000,4,55,33,0,0,0,1,1,0,0,0,Manhattan,7.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.546884034617925,5534.151785714285,2.52974629935869,7000.0,0.14285714285714285,False,False,False,True,True,False,False,False
1432,8250,2,2,1406,4,3,11,0,0,0,1,1,1,0,1,Manhattan,5.8677098150782365,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.018089684104343,7447.48,1.107757254802967,4125.0,0.42857142857142855,False,True,False,False,True,False,False,False
2069,3950,1,1,750,2,2,106,0,0,1,1,1,0,0,0,Manhattan,5.266666666666667,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.281723990411392,6172.453038674033,0.639940065197894,3950.0,0.2857142857142857,True,False,False,False,False,True,False,False
10349,5995,1,2,1815,4,1,96,0,0,0,1,1,0,0,1,Manhattan,3.303030303030303,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.698847859222488,4197.8566037735845,1.4281097631136106,5995.0,0.2857142857142857,True,False,False,False,True,False,False,False
9154,4785,1,1,823,5,17,44,1,0,0,0,0,0,0,0,Manhattan,5.814094775212637,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.47345026846832,4599.637387387387,1.040299396887436,4785.0,0.14285714285714285,False,False,False,True,False,True,False,False
6221,4800,2,2,1150,12,35,27,1,1,0,1,1,1,1,1,Manhattan,4.173913043478261,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.476579508530941,4599.637387387387,1.0435605235234466,2400.0,0.8571428571428571,False,True,False,False,True,False,False,False
3610,3595,1,1,620,11,9,31,1,0,0,0,0,0,0,0,Manhattan,5.798387096774194,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.18757739559151,5238.390946502058,0.6862794389946336,3595.0,0.14285714285714285,False,False,False,True,False,False,True,False
6352,4500,2,2,1041,10,6,27,0,0,0,0,1,1,0,0,Manhattan,4.322766570605188,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.412054873292933,4599.637387387387,0.9783379908032312,2250.0,0.2857142857142857,False,True,False,False,True,False,False,False
3560,5415,1,1,767,2,29,8,1,0,0,0,0,0,0,0,Manhattan,7.059973924380704,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.59711281459211,4328.548780487805,1.25099664451275,5415.0,0.14285714285714285,False,False,True,False,False,True,False,False
2524,5500,1,1,1145,4,2,11,0,0,0,1,1,0,0,1,Manhattan,4.8034934497816595,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.612685172875459,7447.48,0.7385048365353113,5500.0,0.2857142857142857,False,True,False,False,True,False,False,False
6158,3700,2,1,850,4,4,53,0,0,0,1,0,0,0,0,Manhattan,4.352941176470588,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.216358332386156,5238.390946502058,0.7063237619694421,1850.0,0.0,False,False,False,True,False,True,False,False
7122,1700,1,1,400,8,3,5,0,0,0,0,0,0,0,0,Manhattan,4.25,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.438971592395862,2527.05,0.6727211570803902,1700.0,0.0,False,False,True,False,False,False,False,True
5981,2799,0,1,750,3,3,96,0,0,0,0,0,0,0,0,Manhattan,3.732,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.937374696163295,5238.390946502058,0.5343243810141807,2799.0,0.0,True,False,False,False,False,True,False,False
1704,9300,3,3,1800,3,12,100,0,0,0,0,0,0,1,0,Manhattan,5.166666666666667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.137877200242468,5211.846702317291,1.7843963054141703,3100.0,0.14285714285714285,True,False,False,False,True,False,False,False
4626,4990,1,1,643,3,32,6,1,0,0,0,0,0,0,0,Manhattan,7.76049766718507,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.515391569469609,6172.453038674033,0.8084306140094915,4990.0,0.14285714285714285,False,False,True,False,False,False,True,False
7027,7795,3,2,1266,1,5,43,0,0,0,0,0,0,0,0,Manhattan,6.157187993680885,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.961366060627451,6172.453038674033,1.2628690653715402,2598.3333333333335,0.0,False,False,False,True,True,False,False,False
4317,6000,2,2,900,1,26,31,0,0,1,0,0,0,0,0,Manhattan,6.666666666666667,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.699681400989514,5812.968992248062,1.0321747815963502,3000.0,0.14285714285714285,False,False,False,True,False,True,False,False
8711,2450,0,1,450,2,10,93,0,0,0,0,0,0,0,0,Manhattan,5.444444444444445,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.804251383528112,4599.637387387387,0.5326506838817592,2450.0,0.0,True,False,False,False,False,False,True,False
2710,7000,4,3,2200,6,16,57,0,0,0,0,0,0,0,0,Manhattan,3.1818181818181817,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.853808274977197,4599.637387387387,1.5218590968050263,1750.0,0.0,False,False,False,True,True,False,False,False
6035,3250,0,1,570,2,3,86,1,0,0,0,0,0,0,0,Manhattan,5.701754385964913,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.086717920303906,4070.4466019417478,0.7984381857385463,3250.0,0.14285714285714285,True,False,False,False,False,False,True,False
3332,5495,1,1,860,2,19,30,1,0,0,0,0,0,0,0,Manhattan,6.3895348837209305,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.611775833902186,5812.968992248062,0.9453000708119909,5495.0,0.14285714285714285,False,True,False,False,False,True,False,False
3828,4050,1,1,834,2,6,58,0,1,1,0,1,1,0,0,Manhattan,4.856115107913669,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.30671904320269,4599.637387387387,0.8805041917229081,4050.0,0.5714285714285714,False,False,False,True,False,True,False,False
10031,3900,1,1,720,4,8,7,0,0,0,0,0,0,0,0,Manhattan,5.416666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.268988209506656,7302.756756756757,0.5340448997416748,3900.0,0.0,False,False,True,False,False,True,False,False
8229,3195,1,1,574,2,11,99,1,0,0,1,1,0,0,1,Manhattan,5.566202090592334,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.069655306886165,5211.846702317291,0.613026472666481,3195.0,0.42857142857142855,True,False,False,False,False,False,True,False
7471,3000,1,1,496,2,4,28,0,0,0,0,0,0,0,0,Manhattan,6.048387096774194,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.006700845440367,4070.4466019417478,0.7370198637586581,3000.0,0.0,False,True,False,False,False,False,True,False
